file_name,caption,ranked_adapters
COCO_val2014_000000079588.jpg,A courtyard with people walking about it next to clock tower.,"{'courtyard': [136086], 'people walking': [130577], 'clock tower': [330759]}"
COCO_val2014_000000061943.jpg,A group of people riding on the back of an elephant.,"{'riding': [82397], 'elephant': [109892]}"
COCO_val2014_000000053457.jpg,A cat laying on a TV in the middle of the room.,"{'cat': [123127], 'laying on TV': []}"
COCO_val2014_000000419653.jpg,A kitchen area with a table full of various foods.,"{'kitchen area': [], 'table': [], 'food': [106112]}"
COCO_val2014_000000088562.jpg,this kitchen has white cabinets and wooden counter tops,"{'cabinets': [], 'wooden counter tops': [99528]}"
COCO_val2014_000000044856.jpg,A woman skiing down a snow covered slope next to two brown dogs.,{}
COCO_val2014_000000103030.jpg,A table lined with snacks on sticks under a tent,"{'snacks on sticks': [135158], 'tent': [27190], 'table': [55400]}"
COCO_val2014_000000346112.jpg,A close up shot of a cat laying down. ,"{'cat': [123127], 'laying down': [], 'close up': []}"
COCO_val2014_000000441577.jpg,A LG cellphone is flipped open revealing a message.,"{'cellphone': [215002], 'message': [], 'flipped open': [], 'LG': []}"
COCO_val2014_000000084493.jpg,A mushroom and meat pizza cut into slices.,"{'mushroom': [211125], 'meat': [228638], 'pizza': [287029]}"
COCO_val2014_000000356427.jpg,A man stands at a train station with lots of luggage,{'train station': [24677]}
COCO_val2014_000000326592.jpg,A goat and dogs in a rough autumn or winter field.,"{'goat': [], 'dogs': [111729], 'rough': [], 'autumn': [157381], 'winter': [221538], 'field': [219932]}"
COCO_val2014_000000001171.jpg,An old train has the number seventy one on the front.,"{'train': [141128], 'old': [180142], 'number seventy one': []}"
COCO_val2014_000000423161.jpg,People on boats are traveling through a canal.,"{'boats': [70296], 'canal': [146092]}"
COCO_val2014_000000423971.jpg,a bathroom with a fancy toilet in it,"{'bathroom': [105389], 'toilet': [114711], 'fancy': []}"
COCO_val2014_000000556597.jpg,Several airplanes are lined up on the runway.,"{'airplane': [74052], 'runway': []}"
COCO_val2014_000000060687.jpg,A cow with halo hair is laying in a pasture.,"{'cow': [99911], 'halo hair': [132808], 'laying': [], 'pasture': []}"
COCO_val2014_000000513096.jpg,A man in military uniform and a man in a suit looking at some bullets shells that are in glass cases.,"{'man in military uniform': [98819], 'man in a suit': [129892], 'bullet shells': [76237], 'glass cases': []}"
COCO_val2014_000000072753.jpg,Two stuffed bears on top of a table with towels underneath,"{'stuffed bears': [159507, 248186], 'table with towels': [164860, 215146]}"
COCO_val2014_000000481890.jpg,A stuffed animal sits on top of a bed.,{}
COCO_val2014_000000199310.jpg,A man in a defensive stance holding a racquet.,
COCO_val2014_000000041110.jpg,A little boy drinking out of a bottle.,{}
COCO_val2014_000000036004.jpg,A small blue bird perched on a branch.,"{'bird': [50024], 'blue': [84235], 'small': [], 'perched': [], 'branch': []}"
COCO_val2014_000000362026.jpg,a toilet and a sink and a very skinny shower,"{'toilet and sink': [253828], 'skinny shower': [281984]}"
COCO_val2014_000000039743.jpg,A couple of small children sitting next to a whit sink in a bathroom.,"{'children': [258223], 'bathroom': [100863], 'sitting': [], 'sink': [], 'white': []}"
COCO_val2014_000000235319.jpg,A person walking towards the ocean with a surfboard,"{'ocean': [117879], 'surfboard': [73535]}"
COCO_val2014_000000579593.jpg,a giraffe walking through the brush in the savannah ,"{'giraffe': [], 'savannah': [], 'walking': [], 'brush': []}"
COCO_val2014_000000318209.jpg,Grilled sandwich with vegetables on a plate with a beer.,"{'grilled': [], 'sandwich': [186479], 'vegetables': [351557], 'plate': [55400], 'beer': []}"
COCO_val2014_000000468129.jpg,This is a child holding a remote to a game console. ,"{'child': [158028], 'remote': [59087], 'game console': [94481]}"
COCO_val2014_000000330920.jpg,a person is walking with a surfboard along the beach,{'beach': [197388]}
COCO_val2014_000000318039.jpg,two giraffes getting ready to fight with each other,{'giraffes fighting': [206264]}
COCO_val2014_000000034474.jpg,A home with lots of wood darkly stained.,{'home with lots of wood darkly stained': [132084]}
COCO_val2014_000000273918.jpg,A train that is sitting on the rails next to a pole.,"{'train': [81309], 'rails': [24677], 'pole': []}"
COCO_val2014_000000574057.jpg,A bunk bed sits next to an open window. ,"{'bunk bed': [251105], 'window': [51228], 'open': []}"
COCO_val2014_000000131361.jpg,Man in sunglasses and leather jacket with a plate of donuts.,"{'man in leather jacket': [60443], 'sunglasses': [100977], 'plate of donuts': [189905]}"
COCO_val2014_000000157112.jpg,Cars and motorcycles drive down a street lined by palm trees.,"{'cars': [26317], 'motorcycles': [162821], 'street lined by palm trees': [356895]}"
COCO_val2014_000000241948.jpg,an old ttrain sitting on some tracks behind a train ,"{'train': [290249], 'tracks': [24677], 'old': [249397]}"
COCO_val2014_000000091715.jpg,A red truck parked in a lot on a sunny day,"{'truck': [42769], 'red': [], 'parked': [], 'lot': [], 'sunny day': []}"
COCO_val2014_000000001577.jpg,A glass jar is filling with white and yellow flowers.,"{'glass jar': [221489], 'white and yellow flowers': [85629]}"
COCO_val2014_000000506873.jpg,A hot dog in a wrapper is smeared with yellow mustard.,"{'hot dog': [], 'wrapper': [], 'yellow mustard': []}"
COCO_val2014_000000109888.jpg,random goat standing in the outside looking around.,"{'goat': [], 'outside': [69356]}"
COCO_val2014_000000126229.jpg,A male tennis player jumping in the air to reach a ball.,"{'male tennis player': [48142, 337840], 'jumping': [147583], 'tennis ball': [101805]}"
COCO_val2014_000000571920.jpg,Two women sitting beside each other near a clock and two dogs,"{'women sitting': [216228], 'clock': [115435], 'dogs': [120492, 86394]}"
COCO_val2014_000000033116.jpg,Man playing tennis in motion with crowd and tennis court,"{'tennis court': [139923], 'tennis player in motion': [245115], 'crowd': [337139]}"
COCO_val2014_000000457575.jpg,A kid playing a game of frisbee with his dog in the snow.,"{'kid': [], 'dog': [41929], 'frisbee': [], 'snow': [228790], 'playing': []}"
COCO_val2014_000000176466.jpg,The young girl is standing by the fire hydrant in curlers.,"{'young girl': [51522], 'fire hydrant': [], 'curlers': [217403]}"
COCO_val2014_000000247206.jpg,a man is laying on the floor playing with a cat,{'man laying on the floor playing with a cat': [123127]}
COCO_val2014_000000503293.jpg,Baseball players react to a player hitting the ball.,"{'baseball players': [235162], 'hitting the ball': [], 'react': [90291]}"
COCO_val2014_000000075552.jpg,A woman stooping down to catch a frisbee while wearing a dress,"{'woman wearing a dress': [231089], 'stooping down': []}"
COCO_val2014_000000214274.jpg,A man and woman cooking together in the kitchen.,"{'cooking': [186742], 'kitchen': [266670], 'man and woman together': [142709]}"
COCO_val2014_000000186422.jpg,A brown bear walking along a river filled with rocks.,"{'brown bear': [147198], 'river': [122263], 'rocks': [82730]}"
COCO_val2014_000000379332.jpg,A tennis player is looking up to the sky.,{'sky': [115199]}
COCO_val2014_000000530509.jpg,A young boy is in the park holding a kite.,"{'boy': [164750], 'park': [56358], 'kite': [245502]}"
COCO_val2014_000000459121.jpg,A girl in front of a television using a Nintendo Wii controller.,"{'girl': [], 'television': [], 'Nintendo Wii controller': [59087]}"
COCO_val2014_000000191675.jpg,A mother giraffe licking her child while in nature.,
COCO_val2014_000000562370.jpg,Two small dogs with collars face each other.,"{'dogs': [41929, 86394], 'collars': [76449], 'face each other': [96094]}"
COCO_val2014_000000177102.jpg,A polka dot plate topped with a slice of pizza.,"{'polka dot plate': [127351], 'pizza': [153605]}"
COCO_val2014_000000150013.jpg,The bench is on a snow covered beach of an ocean.,"{'beach': [117879], 'snow': [228790, 219932]}"
COCO_val2014_000000414744.jpg,Two girls playing with toys in the sand.,"{'girls': [54228], 'toys': [138822], 'sand': []}"
COCO_val2014_000000524595.jpg,a couple of people are standing on a tennis court,{'tennis court': [139923]}
COCO_val2014_000000245301.jpg,A woman in a red jacket riding a dapple gray horse.,"{'woman in red jacket riding': [66654], 'dapple gray horse': [127888]}"
COCO_val2014_000000500058.jpg,Looking up at the tail fin and back wings of an airplane in the sun,"{'airplane': [76460], 'tail fin': [], 'back wings': [], 'sun': [353046], 'looking up': [88076]}"
COCO_val2014_000000109900.jpg,A group of people standing around a plane and a vehicle.,"{'people': [208578], 'plane and vehicle': [168699]}"
COCO_val2014_000000565341.jpg,Two small dogs look around in the yard.,"{'small dog': [329986], 'yard': [56358], 'look around': []}"
COCO_val2014_000000503051.jpg,a woman is at an airport with a bunch of luggage,{'woman at airport with luggage': [288326]}
COCO_val2014_000000417190.jpg,A dead animal laying inside of a brief case next to a shoe.,"{'dead animal': [], 'briefcase': [210268], 'shoe': [83890]}"
COCO_val2014_000000402499.jpg,people playing a frisbee game in a park as onlookers watch,"{'playing frisbee game': [312965], 'park': [56358]}"
COCO_val2014_000000251252.jpg,White motorcycle on display inside a building with people looking on. ,"{'motorcycle': [51876], 'white': [], 'display': [293400], 'building': [], 'people looking on': []}"
COCO_val2014_000000310262.jpg,a black and white dog and a yellow frisbee and trees,"{'dog': [190369, 42683], 'frisbee': [], 'trees': []}"
COCO_val2014_000000521877.jpg,blurry image of a cemetery with a clock tower in the background,{'blurry cemetery with clock tower': [124649]}
COCO_val2014_000000200291.jpg,A couple of plates of food sitting on a table.,"{'food': [121164], 'table': []}"
COCO_val2014_000000037382.jpg,A giraffe laying on the ground looking forward.,"{'giraffe': [], 'laying': [111422], 'looking forward': []}"
COCO_val2014_000000473849.jpg,A white tiled bathroom with black counter top.,"{'white tiled bathroom': [119687], 'black countertop': []}"
COCO_val2014_000000454314.jpg,A brown bear sniffs the air amid shrubs in a forest clearing.,"{'brown bear': [91874], 'forest clearing': [96283], 'shrubs': [251702]}"
COCO_val2014_000000150224.jpg,People lay on blankets and sit in chairs on the beach under an umbrella. ,"{'people on beach': [226062, 128914], 'beach': [260981], 'umbrella': [55253]}"
COCO_val2014_000000243495.jpg,There are two rolls of toilet paper and a hand dispenser on the bathroom wall.,
COCO_val2014_000000073470.jpg,A man making donuts at a grocery store,"{'man': [], 'donuts': [85997, 189905], 'grocery store': [163831], 'making': []}"
COCO_val2014_000000511294.jpg,A horse with a blue saddle is at a race track. ,"{'horse': [237101], 'saddle': [], 'blue': [], 'race track': [80092]}"
COCO_val2014_000000120544.jpg,a kid playing a on a ramp and and handrail ,{'playing on a ramp and handrail': [184365]}
COCO_val2014_000000300157.jpg,Pair of zebras standing in grassy field outdoors.,"{'zebras': [95133], 'grassy field': [180370], 'outdoors': [114673], 'standing': []}"
COCO_val2014_000000564830.jpg,Very decorative room with a lot of personal identity,"{'decorative': [187422], 'personal identity': []}"
COCO_val2014_000000094823.jpg,A dog lays on a sidewalk next to a bottle of wine. ,"{'dog': [86394], 'sidewalk': [], 'bottle': [88588], 'wine': []}"
COCO_val2014_000000055295.jpg,a person in front of a tv with a gun,"{'person': [], 'tv': [], 'gun': [26423]}"
COCO_val2014_000000001840.jpg,Paper umbrellas hangs from the trees for art,"{'paper umbrellas': [55253], 'trees': [85414], 'art': [62363]}"
COCO_val2014_000000166731.jpg,Signs for a politician hanging from street poles.,"{'signs': [190785], 'street poles': [222464], 'hanging': [210030]}"
COCO_val2014_000000067412.jpg,A busy city walk with people flying kites,"{'city': [120956], 'kite flying': [245502], 'people': [130577], 'busy': []}"
COCO_val2014_000000344325.jpg,A man on a motorcycle on a racing track.,"{'motorcycle': [123161], 'racing track': [80092]}"
COCO_val2014_000000235914.jpg,A zebra standing up and putting one leg over the shoulder of another zebra.,{}
COCO_val2014_000000423113.jpg,A man on a surfboard riding up a wave horizontal to the ocean.,"{'man': [], 'surfboard': [], 'wave': [26900], 'ocean': [107134], 'riding': [], 'horizontal': []}"
COCO_val2014_000000025228.jpg,A woman looks to her right while straddling a surfboard in the ocean.,"{'woman straddling surfboard': [186802], 'ocean': [93670], 'looking right': [260555]}"
COCO_val2014_000000175821.jpg,a stove being washed with gloves and soap,"{'washing': [281984], 'gloves': [211225], 'soap': [77395]}"
COCO_val2014_000000195353.jpg,a cat sitting on top of a cat toy by a window,"{'cat': [123127], 'cat toy': [], 'window': [], 'sitting': []}"
COCO_val2014_000000027982.jpg,Modern bathroom with stone sink area and tiled walls.,"{'bathroom': [27140], 'stone sink area': [], 'tiled walls': []}"
COCO_val2014_000000437325.jpg,A girl sits on a futon holding a game controller while a man sits on another chair side her.,"{'girl holding game controller': [291815], 'futon': [75914], 'man sitting on chair': [151560]}"
COCO_val2014_000000531499.jpg,a big empty kitchen with only a refrigerator stove and a sink,"{'kitchen': [69250], 'refrigerator': [50640], 'stove': [], 'sink': [], 'empty': [], 'big': []}"
COCO_val2014_000000322586.jpg,A baby holds a cell phone while sleeping.,{'baby holding phone while sleeping': [215002]}
COCO_val2014_000000183766.jpg,A large dessert with berries and 3 single servings of the same dessert.,"{'dessert': [182385], 'berries': [], 'single servings': [55400], 'large': []}"
COCO_val2014_000000562879.jpg,Large clock tower on a brick building against white clouds and blue sky.,"{'clock tower': [330759], 'brick building': [], 'white clouds and blue sky': [90025]}"
COCO_val2014_000000461753.jpg,Group of children holding up toothbrushes posing for picture,"{'children': [258223, 127614], 'group': [140648], 'holding toothbrush': [317465, 336725], 'posing for picture': [148380]}"
COCO_val2014_000000424174.jpg,"Bananas sitting on top of apples, pears, and other fruits.",{'fruit': [133284]}
COCO_val2014_000000132931.jpg,two men on different baseball teams getting ready for the next move. ,"{'baseball teams': [ 159214], 'getting ready': []}"
COCO_val2014_000000522425.jpg,A woman brushing her teeth while looking in the mirror.,"{'woman brushing teeth': [317465], 'looking in the mirror': [215172], 'bathroom': [204099]}"
COCO_val2014_000000207652.jpg,A futuristic car and a motorcycle parked next to each other. ,"{'futuristic vehicle': [268120, 169407]}"
COCO_val2014_000000328098.jpg,A DETOUR SIGN IS ABOVE TRAFFIC AT NIGHT ,"{'detour sign': [], 'traffic': [], 'night': [99957]}"
COCO_val2014_000000299017.jpg,A zebra beside a pile of branches in its pen.,"{'zebra': [95133], 'branches': [], 'pen': []}"
COCO_val2014_000000447991.jpg,The city is still busy with business this time of evening. ,"{'city': [147071], 'business': [129849], 'evening': []}"
COCO_val2014_000000276693.jpg,A woman cross country skiing with her dog.,"{'woman cross country skiing': [281983], 'dog': [120492]}"
COCO_val2014_000000489944.jpg,A woman plays with frisbees with her dogs. ,"{'woman': [186410], 'plays with frisbees': [305479], 'dogs': [41929, 120492]}"
COCO_val2014_000000428712.jpg,This finger food is topped with a green leaf,"{'finger food': [], 'green leaf': [27190]}"
COCO_val2014_000000366508.jpg,A small brown  animal walking across the grass,"{'animal': [272716], 'brown': [], 'walking': [], 'grass': []}"
COCO_val2014_000000052462.jpg,Two zebra standing next to each other in a dry grass field.,"{'zebra': [95133], 'dry grass field': [226528]}"
COCO_val2014_000000244167.jpg,A BROWN CALF STANDING IN THE GRASS ON A FARM ,"{'calf': [99911], 'brown': [], 'standing': [], 'grass': [99020], 'farm': []}"
COCO_val2014_000000264382.jpg,A man in baseball uniform throwing a ball.,"{'baseball uniform': [ 159214], 'throwing a ball': [245115]}"
COCO_val2014_000000132510.jpg,A person  is snow boarding down a snowy hill.,"{'snowboarding': [294809], 'snowy hill': [219932, 228790]}"
COCO_val2014_000000357870.jpg,An usused laptop sits upon a clean desk.,"{'laptop': [], 'desk': [288759], 'clean': [69250]}"
COCO_val2014_000000026547.jpg,Toothbrush sticking up out of water in sink drain.,"{'toothbrush': [270365], 'water': [238634], 'sink drain': [199802]}"
COCO_val2014_000000169539.jpg,A man in a suit and tie standing against a wall.,"{'man in suit and tie': [129892], 'wall': [129854]}"
COCO_val2014_000000124798.jpg,Traffic moves on a busy urban street with a crane in the background. ,"{'urban street': [151094], 'crane': [214725], 'traffic': [97200]}"
COCO_val2014_000000572630.jpg,A group of motorcycles park in a parking lot. ,{'motorcycles': [123161]}
COCO_val2014_000000460757.jpg,A cat is laying on its back playing with a toy.,"{'cat': [115340], 'laying on its back': [111422], 'playing with a toy': [133432]}"
COCO_val2014_000000507667.jpg,A bull painted with a map sits on the sidewalk. ,"{'bull': [141155], 'map': [18597]}"
COCO_val2014_000000343867.jpg,A tennis player finished his swing as people watch from behind him. ,"{'tennis player': [], 'swing': [245115], 'people': [114104], 'behind': [229496]}"
COCO_val2014_000000342204.jpg,A woman is sitting in the grass eating while another drinks coffee.,"{'woman sitting': [65078], 'eating': [13435], 'drinking coffee': [350742], 'grass': [350600]}"
COCO_val2014_000000069121.jpg,Water running from a faucet in a bathroom sink,"{'water running from a faucet': [238634], 'bathroom sink': [66299]}"
COCO_val2014_000000301956.jpg,A large clock sitting over a lobby in a building.,"{'clock': [144347], 'lobby': [117212], 'building': [330759, 205329]}"
COCO_val2014_000000356923.jpg,A boat at a dock in a harbor. ,"{'boat': [266876], 'dock': [70296], 'harbor': [159725]}"
COCO_val2014_000000051976.jpg,A person that is standing on a surfboard in the water.,"{'person standing on surfboard in water': [80195, 19206]}"
COCO_val2014_000000446232.jpg,A person is using a snowboard on a mountain.,"{'person on a snowboard': [359869], 'mountain': [121499]}"
COCO_val2014_000000432798.jpg,Several boats sit on the water of the lake. ,"{'boats on water': [69024], 'lake': [70299]}"
COCO_val2014_000000265378.jpg,A Volkswagen sedan lies still in a parking space,"{'Volkswagen sedan': [68054], 'parking space': []}"
COCO_val2014_000000401425.jpg,Several slices of cake sitting on paper plates with forks on top.,"{'cake': [298105], 'paper plates': [], 'forks': []}"
COCO_val2014_000000224010.jpg,A white toilet sitting up against a building next to a wheel.,"{'toilet': [253828], 'building': [126703], 'wheel': []}"
COCO_val2014_000000276434.jpg,a person that is cutting a cake on a tasble,"{'person': [], 'cutting': [], 'cake': [189905], 'table': []}"
COCO_val2014_000000442206.jpg, A boy and a girl posing for a picture in formal wear.,{'formal wear': [354654]}
COCO_val2014_000000329687.jpg,A woman and man sitting beside each other and their dog on a bench. ,{}
COCO_val2014_000000447242.jpg,Two people are flying kites in the grass.,{'flying kites in the grass': [245502]}
COCO_val2014_000000098018.jpg,This is a picture of a kitchen in a poverty area of a town.,"{'poverty area': [102757], 'kitchen': [269231], 'town': []}"
COCO_val2014_000000025378.jpg,The purple neon sign for Jackpots Restaurant and Bar.,"{'purple neon sign': [236023], 'restaurant and bar': [128228]}"
COCO_val2014_000000046603.jpg,A photo of a building with a clock tower on top.,"{'buildings': [330759, 201830, 325056], 'photo': [76598]}"
COCO_val2014_000000499110.jpg,Two giraffes eating from the same feeder attached to a fence.,"{'giraffes': [95133], 'eating': [273577], 'feeder': [63491], 'fence': []}"
COCO_val2014_000000164497.jpg,Young buffalo in a herd grazing in a well-used pasture.,"{'young buffalo': [99911], 'herd grazing in a well-used pasture': [180370]}"
COCO_val2014_000000066423.jpg,A group of people standing on top of surfboards next to the ocean.,"{'people standing': [123674], 'surfboards next to the ocean': [73535]}"
COCO_val2014_000000484457.jpg,A holiday cake with holly designs on it.,{'holiday cake': [309836]}
COCO_val2014_000000131207.jpg,Two birds standing on a bench near the water ,"{'birds': [238559], 'water': [107134]}"
COCO_val2014_000000240960.jpg,An uncooked pizza with sauce on the raw dough.,"{'pizza': [287029], 'uncooked': [228638], 'sauce': [85634]}"
COCO_val2014_000000296634.jpg,Three white bowls of food that include soup and vegetables.,"{'food': [85495, 118588], 'white bowls': [55400], 'soup and vegetables': [133284]}"
COCO_val2014_000000510340.jpg,A red motorcycle is on the sidewalk in front of a business with ads on the windows.,"{'red motorcycle': [183116], 'sidewalk in front of a business with ads on the windows': [203163]}"
COCO_val2014_000000412584.jpg,The roads are a bit slushy by the train crossing.,"{'roads': [62120], 'slushy': [], 'train crossing': [24677]}"
COCO_val2014_000000401327.jpg,"The computer keyboard and mouse are setting on a special surface,","{'computer keyboard and mouse': [93606], 'special surface': [211679]}"
COCO_val2014_000000353510.jpg,An elderly couple in a wood furnished kitchen.,{'elderly couple in a wood furnished kitchen': [113353]}
COCO_val2014_000000326510.jpg,two men getting their luggage to put in the cars,{}
COCO_val2014_000000562347.jpg,A picture of a woman and man wearing a suit and tie.,"{'woman wearing suit and tie': [277853], 'man wearing suit and tie': [129892]}"
COCO_val2014_000000076572.jpg,A woman standing with a remote in her hand.,{'woman standing': [288992]}
COCO_val2014_000000089405.jpg,A vase has many white roses in it,"{'vase': [75034], 'white roses': [85629], 'many': []}"
COCO_val2014_000000350160.jpg,A boy lying a cross his bed with the lap top ,"{'boy lying on bed': [222998], 'laptop': [343735]}"
COCO_val2014_000000340998.jpg,A person standing next to a bike covered in flowers.,"{'person': [], 'bike': [171491], 'flowers': [227144, 315389]}"
COCO_val2014_000000187610.jpg,Tall giraffe walking onto a dirt hill in the woods.,{'woods': [122263]}
COCO_val2014_000000311304.jpg,This is a picture if a plate if breakfast fooda,"{'food': [215892, 121164], 'plate': [55400]}"
COCO_val2014_000000262391.jpg,A couple of people standing in front of a TV.,"{'couple standing': [174797], 'TV': [270036]}"
COCO_val2014_000000359118.jpg,a plate with two dishes sitting on top of it,"{'plate': [55400], 'dishes': [63491]}"
COCO_val2014_000000564822.jpg,A man flying a multi-colored kite on the beach.,"{'flying': [95708], 'multi-colored kite': [287117], 'beach': [117879]}"
COCO_val2014_000000577821.jpg,a large clock is on top a a building,"{'clock and building': [330759, 99333]}"
COCO_val2014_000000477067.jpg,An elephant trumpets while a person rides on its back.,"{'elephant': [109892], 'person riding': [82397]}"
COCO_val2014_000000049810.jpg,A little cat looking at itself in a mirror.,"{'cat': [123127], 'mirror': [96065]}"
COCO_val2014_000000407574.jpg,A bunch of bananas hangs from a post in a covered area.,"{'bananas': [347694], 'post': [], 'covered area': []}"
COCO_val2014_000000071072.jpg,Two women playing a video game in a living room.,{'women playing video game': [291815]}
COCO_val2014_000000054039.jpg,A bunch of bikes and motorcycles are parked on the side of a road.,"{'bikes and motorcycles': [162821, 330991, 46770], 'road': [106968], 'parked': [204335]}"
COCO_val2014_000000505663.jpg,This is a clock in between two archways.,{'clock and archways': [182980]}
COCO_val2014_000000469051.jpg,A beautiful young lady with pink hair holding onto a kite.,"{'pink hair': [350022], 'holding': [113496], 'kite': [245502]}"
COCO_val2014_000000313955.jpg,A baseball player at home plate with a crowd of onlookers watching,"{'baseball player': [187986], 'home plate': [], 'crowd': [337139], 'onlookers': [], 'watching': []}"
COCO_val2014_000000565353.jpg,A man sitting in a train cart with a laptop.,"{'man in train cart': [247538], 'train cart interior': [12099, 264854, 74932, 266662], 'laptop on train cart': [74605]}"
COCO_val2014_000000093261.jpg,A man in blue shorts putting together a blue and purple kite on a blue towel at the beach. ,{}
COCO_val2014_000000505157.jpg,A young man riding a skateboard at a skate park.,"{'young man riding': [82397], 'skateboard': [228422], 'skate park': []}"
COCO_val2014_000000249785.jpg,a man riding skis down a snow covered slope.,"{'snow': [219932], 'slope': [121499], 'riding': [82397]}"
COCO_val2014_000000134815.jpg,A kitchen that has wooden cabinets and lots of pots and pans.,"{'kitchen': [266670], 'wooden cabinets': [41383], 'pots and pans': [45322]}"
COCO_val2014_000000357475.jpg,A white toilet sitting next to a white bath tub.,"{'toilet': [27288], 'bathtub': [27140], 'bathroom': [100863]}"
COCO_val2014_000000434806.jpg,A man is preparing to serve the ball on the court.,"{'serve': [245115], 'ball': [244860], 'court': [24318]}"
COCO_val2014_000000261888.jpg,a couple of people that are biking down a road,"{'couple biking': [171491], 'road': [106968]}"
COCO_val2014_000000395575.jpg,a bench sits between a pond and the tree line,"{'bench': [136086], 'pond': [70299], 'tree line': []}"
COCO_val2014_000000118406.jpg,Several men standing and jumping in a field playing soccer.,"{'men playing soccer': [253059], 'jumping': [147583]}"
COCO_val2014_000000012817.jpg,A man on a skateboard performing a trick.,"{'man': [], 'skateboard': [228422], 'trick': [184365]}"
COCO_val2014_000000506458.jpg,A group of men cutting a sheet cake on top of a table.,"{'men': [184979], 'cutting': [], 'sheet cake': [189905], 'table': []}"
COCO_val2014_000000402926.jpg,A giraffe running in the middle of a field. ,"{'giraffe': [121496], 'running': [96701], 'field': [99911]}"
COCO_val2014_000000399702.jpg,a burger on a plate and a glass of water,"{'burger': [76609], 'plate': [55400], 'water': [107134]}"
COCO_val2014_000000575135.jpg,two young children holding tennis rackets and a ball,"{'young children': [258223], 'tennis rackets': [20360], 'ball': []}"
COCO_val2014_000000253415.jpg,An American commuter train crossing a city bridge,"{'commuter train': [74932], 'city bridge': [120476]}"
COCO_val2014_000000014733.jpg,some brown and white oxen laying in some dirt and cars,"{'brown': [], 'white': [], 'oxen': [107319], 'laying': [], 'dirt': [], 'cars': []}"
COCO_val2014_000000413126.jpg,person using a touch screen on a desk,"{'touch screen': [98715], 'desk': [73705], 'using': [234309]}"
COCO_val2014_000000239093.jpg,A skateboarder performing a trick on a skateboard.,{'skateboarder performing a trick on a skateboard': [184365]}
COCO_val2014_000000424799.jpg,There were a flock of sheep walking down the road together.,"{'sheep': [338761], 'road': [106968]}"
COCO_val2014_000000316782.jpg,A group of men standing on the deck of ship next to three small boats filled with men.,{'ship': [361130]}
COCO_val2014_000000570688.jpg,A group of people standing on top of a sandy beach.,{'sandy beach': [197388]}
COCO_val2014_000000500902.jpg,A herd of elephants walking down a dirt road surrounded by brush.,"{'herd of elephants': [109892], 'dirt road': [106968], 'brush': []}"
COCO_val2014_000000296222.jpg,A man eating food off of a plate ,"{'man': [], 'eating': [13435], 'food': [215892], 'plate': [55400]}"
COCO_val2014_000000271032.jpg,"Birds standing on rocks, overlooking a body of water.","{'birds': [82396], 'rocks': [], 'water': [107134], 'background': [302179]}"
COCO_val2014_000000340036.jpg,A bright orange train makes its way down the tracks.,"{'orange train': [281763], 'tracks': [109447], 'bright': [74653]}"
COCO_val2014_000000496541.jpg,Farm animal with her baby standing in the straw.,"{'farm animal': [99911], 'baby': [], 'standing': [], 'straw': []}"
COCO_val2014_000000305993.jpg,A couple of people standing together with a Frisbee.,{}
COCO_val2014_000000445014.jpg,a group of people look over a ledge at a giraffe ,"{'group': [140648], 'people': [], 'look over': [88076], 'ledge': [], 'giraffe': []}"
COCO_val2014_000000474437.jpg,A tennis player in headphones slouches on a bench.,"{'tennis player': [98009], 'headphones': [185836], 'slouches': [51900], 'bench': [84470]}"
COCO_val2014_000000125635.jpg,a cat sitting on a window sil looking out of the window,"{'cat': [123127], 'window sill': [], 'looking out of the window': []}"
COCO_val2014_000000290269.jpg,A black and white dog chasing after four sheep. ,"{'black and white dog': [86394], 'sheep': [276656], 'chasing': []}"
COCO_val2014_000000092678.jpg,two people flying a rainbow colored kite on a beach,"{'flying a rainbow colored kite': [95708, 287117], 'beach': [117879]}"
COCO_val2014_000000047718.jpg,The view of a train entering a tunnel taken from one of the cars,{'train entering a tunnel': [127436]}
COCO_val2014_000000052596.jpg,A little girl is standing outside eating a piece of pizza.,"{'little girl': [19900], 'pizza': [287029], 'outside': [352134]}"
COCO_val2014_000000251344.jpg,White and pink icing on cupcakes in paper linings,"{'icing': [97756], 'cupcakes': [129868], 'paper linings': [], 'white': [], 'pink': [98937]}"
COCO_val2014_000000000208.jpg,A toy dinosaur standing on a sink next to a running faucet.,"{'toy dinosaur': [133638], 'sink': [], 'faucet': [168148]}"
COCO_val2014_000000305060.jpg,A small pizza sitting on top of a cutting board.,"{'pizza': [287029], 'cutting board': []}"
COCO_val2014_000000462755.jpg,some people in a big park flying kites,{'people in a big park flying kites': [245502]}
COCO_val2014_000000503841.jpg,two street lights that are both on the green light,"{'street lights': [], 'green light': [352868]}"
COCO_val2014_000000050981.jpg,BREAD AND CHEESE ON A PLATE WITH A GLASS AND BOTTLE OF WINE ,"{'bread': [282891], 'cheese': [132407], 'plate': [55400], 'wine and glass': [104519]}"
COCO_val2014_000000345154.jpg,A man playing Frisbee and/or soccer in the grass.,"{'man': [], 'Frisbee': [], 'soccer': [113650], 'grass': [99020], 'playing': [108397]}"
COCO_val2014_000000398992.jpg,a girl painting a rabbit on an umbrella  ,"{'girl painting': [70330], 'rabbit': [270029], 'umbrella': [55253]}"
